0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,13,4,15,7,14,12,5,17,16,10,19,0,1,9,6,18,8,2 :1328
3,11,4,13,12,7,15,14,5,17,16,10,19,0,1,9,6,18,8,2 :1353
3,0,11,13,9,15,7,4,5,17,16,10,19,12,1,14,6,18,8,2 :1362
3,0,11,16,19,4,13,12,1,7,15,5,17,14,10,9,6,18,8,2 :1387
3,11,17,0,19,4,13,12,1,7,15,5,10,14,16,9,6,18,8,2 :1391

3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,0,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,13,7,15,14,0,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,4,13,7,15,0,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,10,19,0,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,14,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,14,17,16,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,13,4,15,7,14,12,5,17,16,10,19,0,1,9,6,18,8,2 :1328
3,11,4,13,12,7,15,14,5,17,16,10,19,0,1,9,6,18,8,2 :1353
3,0,11,13,14,15,7,6,5,17,16,10,19,12,1,9,4,18,8,2 :1387
3,11,0,16,19,4,13,12,1,7,15,5,17,14,10,9,6,18,8,2 :1387
3,0,11,16,19,4,13,12,1,7,15,5,17,14,10,9,6,18,8,2 :1387

3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,4,10,19,13,12,1,7,15,5,14,17,16,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,0,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,13,4,7,15,0,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,13,0,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,13,4,15,7,14,5,0,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,13,7,15,14,5,12,17,16,10,19,0,1,9,6,18,8,2 :1326
3,11,4,13,7,15,14,0,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,16,19,4,13,12,1,7,15,5,17,14,10,9,6,18,8,2 :1387

3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,10,19,0,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,4,13,7,15,14,5,12,17,16,10,19,0,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,4,10,19,13,12,1,7,15,5,14,17,16,9,6,18,8,2 :1326
3,11,4,13,0,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,12,10,19,1,9,6,18,8,2 :1326
3,11,4,13,7,15,14,5,12,17,16,0,10,19,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,4,9,7,15,14,5,17,16,10,19,12,1,13,6,18,8,2 :1345
3,11,4,13,0,15,7,14,5,18,17,10,19,12,1,9,6,16,8,2 :1362

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,14,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,13,7,15,14,5,12,17,16,0,10,19,1,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,11,4,0,10,19,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,4,13,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,4,13,0,15,7,14,5,17,16,10,12,19,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,10,19,12,1,16,9,6,18,8,2 :1352
3,0,11,13,4,7,15,14,5,17,10,19,12,1,16,9,6,18,8,2 :1352

3,11,0,13,4,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,4,13,7,15,14,5,12,17,16,0,10,19,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,13,4,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,13,4,10,19,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,4,13,7,15,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,0,11,4,13,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,11,0,4,10,19,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,13,4,15,7,14,5,17,10,19,12,1,16,9,6,18,8,2 :1352
3,0,11,4,15,7,2,14,5,17,10,19,12,1,16,9,6,18,8,13 :1387
3,11,0,4,13,15,7,14,5,17,16,10,19,12,1,2,9,18,8,6 :1396

3,11,0,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,11,0,4,10,19,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,4,11,10,15,13,19,12,1,7,0,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,4,13,15,7,14,5,17,16,10,19,12,1,9,6,18,8,2 :1326
3,12,11,4,13,15,7,14,5,17,16,10,0,19,1,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,13,4,10,19,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,13,4,10,19,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,14,5,17,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,5,1,7,15,8,17,14,16,9,6,18,12,2 :1376

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,9,4,13,12,19,7,15,5,17,14,16,1,6,18,8,2 :1376

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,8,11,0,19,4,13,12,1,7,15,5,17,14,16,9,6,18,10,2 :1359

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,6,10,19,4,13,11,1,7,15,5,17,14,16,9,12,18,8,2 :1342

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,6,10,19,4,13,11,1,7,15,5,17,14,16,9,12,18,8,2 :1342
5,0,11,10,19,4,13,12,1,7,15,18,17,14,16,9,6,3,8,2 :1378
3,0,11,10,19,4,13,8,1,7,15,12,17,14,16,9,6,18,5,2 :1381

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,11,0,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,18,15,5,17,14,16,9,7,6,8,2 :1388
3,0,11,10,19,4,13,12,2,7,15,5,17,14,1,9,6,18,8,16 :1412

3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
3,0,11,10,19,4,13,12,1,7,15,5,17,14,16,9,6,18,8,2 :1326
