0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
12,5,3,19,4,18,10,16,1,7,11,17,15,14,0,8,9,13,6,2 :1407
10,17,3,18,12,7,19,15,4,0,14,16,5,11,8,9,1,13,6,2 :1440
3,9,18,5,17,19,7,11,14,15,12,4,10,16,1,0,8,13,6,2 :1483
12,3,10,19,18,17,4,16,1,7,11,2,15,14,0,8,9,13,6,5 :1485

3,10,12,19,7,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
12,10,19,14,18,5,7,11,17,15,8,4,0,16,3,9,1,13,6,2 :1322
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,3,19,10,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,7,11,17,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
14,10,18,5,12,19,7,11,17,15,3,4,0,16,8,9,1,13,6,2 :1344
10,12,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
3,18,10,14,12,19,4,16,1,7,11,17,5,15,0,8,9,13,6,2 :1364
3,10,18,12,19,4,5,16,1,7,11,17,15,0,14,8,9,13,6,2 :1364
3,18,10,14,12,19,4,16,1,7,11,5,17,15,0,8,9,13,6,2 :1364
3,10,18,5,12,19,4,16,1,7,11,14,17,15,0,8,9,13,6,2 :1364
3,18,10,14,12,19,4,16,1,7,11,17,5,15,0,8,9,13,6,2 :1364
3,10,12,19,4,18,5,16,1,7,11,17,15,14,0,8,9,13,6,2 :1364
12,3,10,19,18,5,7,11,17,15,14,4,0,16,1,8,9,13,6,2 :1364
3,18,10,14,12,19,4,16,1,7,5,11,17,15,8,0,9,13,6,2 :1364
3,10,18,12,19,4,5,16,1,7,6,17,15,0,11,8,9,13,14,2 :1411
3,9,18,5,17,19,7,11,14,15,12,4,10,16,1,0,8,13,6,2 :1483

12,11,3,10,17,7,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,14,18,5,7,11,17,15,3,4,0,16,8,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
10,12,19,18,14,5,7,11,17,15,8,4,0,16,3,9,1,13,6,2 :1326
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,3,19,10,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
10,12,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
12,10,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
10,12,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
3,10,18,12,19,5,4,16,1,7,11,14,17,15,0,8,9,13,6,2 :1364
3,18,10,14,12,19,4,16,1,7,11,17,5,15,0,8,9,13,6,2 :1364
3,10,18,12,19,4,5,16,1,7,11,17,15,0,14,8,9,13,6,2 :1364
3,10,18,5,12,19,4,16,1,7,11,14,17,15,0,8,9,13,6,2 :1364
3,10,18,5,12,19,4,16,1,7,11,14,17,15,0,8,9,13,6,2 :1364
3,10,12,19,4,18,5,16,1,7,11,17,15,0,14,8,9,13,6,2 :1364

12,10,19,7,11,17,3,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
3,10,12,7,11,17,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,3,11,17,7,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
12,3,19,10,7,11,17,15,4,0,14,18,5,8,16,9,1,13,6,2 :1324
10,12,19,18,14,5,7,11,17,15,8,4,0,16,3,9,1,13,6,2 :1326
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,7,19,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
10,12,19,18,14,5,7,11,17,15,3,4,0,16,8,9,1,13,6,2 :1334
3,10,12,13,7,11,19,15,4,0,14,16,18,5,8,9,1,17,6,2 :1335
10,12,5,19,7,11,17,15,4,0,14,16,18,8,3,9,1,13,6,2 :1344
12,3,10,7,19,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1346
10,12,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
3,18,10,14,12,19,4,16,1,7,11,17,5,15,0,8,9,13,6,2 :1364

12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,3,11,17,7,19,15,4,0,14,18,5,8,16,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
3,10,12,19,7,11,17,15,4,0,14,18,5,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
10,12,19,18,14,5,7,11,17,15,8,4,0,3,16,9,1,13,6,2 :1326
10,12,19,18,14,5,7,11,17,15,8,4,0,16,3,9,1,13,6,2 :1326
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
3,10,12,19,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
10,12,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1336
10,12,19,7,11,17,15,4,3,0,14,16,18,5,8,9,1,13,6,2 :1336
10,12,19,7,11,17,15,4,3,0,14,18,5,8,16,9,1,13,6,2 :1339
10,12,5,19,7,11,17,15,4,0,14,16,18,8,3,9,1,13,6,2 :1344
10,12,19,7,11,17,15,5,4,0,14,16,18,8,3,9,1,13,6,2 :1355

12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
3,10,12,19,7,11,17,15,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,3,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,11,3,10,7,19,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,3,7,11,17,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,10,7,19,14,18,5,17,15,8,4,0,16,3,9,1,13,6,2 :1335
10,12,19,7,11,17,3,15,4,0,14,16,18,5,8,9,1,13,6,2 :1336
10,12,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1336
10,12,19,7,11,17,15,3,4,0,14,16,18,5,8,9,1,13,6,2 :1336
12,10,7,11,17,3,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1351
10,12,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1359
10,12,19,7,14,18,5,11,17,15,8,4,0,16,3,9,1,13,6,2 :1369
1,10,12,7,11,17,19,15,4,3,14,16,18,5,8,9,0,13,6,2 :1378
12,10,19,7,3,9,17,18,5,15,14,4,0,11,8,16,1,13,6,2 :1414

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,3,7,11,17,15,4,0,14,18,5,16,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,7,11,17,15,3,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,7,11,17,15,3,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,7,11,17,15,4,3,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
10,12,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1336
10,12,19,7,11,17,3,15,4,0,14,16,18,5,8,9,1,13,6,2 :1336
10,12,19,7,8,17,15,3,4,0,11,16,18,5,14,9,1,13,6,2 :1353
10,12,19,7,14,18,5,11,17,15,8,4,0,16,3,9,1,13,6,2 :1369

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,18,5,14,16,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,3,7,11,17,15,4,0,18,5,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,14,4,0,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,3,15,4,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,7,11,17,15,4,3,0,14,16,18,5,8,9,1,13,6,2 :1328
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
10,12,19,7,11,17,3,8,5,15,14,4,0,16,9,18,1,13,6,2 :1336
12,18,11,10,17,7,19,15,4,0,14,16,3,5,8,9,1,13,6,2 :1339
12,10,19,7,11,17,1,15,4,0,14,16,18,5,8,3,9,13,6,2 :1364
10,12,19,7,3,11,17,18,9,15,14,4,0,16,8,1,5,13,6,2 :1393

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,10,19,7,11,17,18,3,5,15,4,0,14,16,8,9,1,13,6,2 :1332
12,3,11,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1336
12,18,11,10,17,7,19,15,4,0,5,14,16,8,3,9,1,13,6,2 :1336
12,10,19,7,11,17,15,4,18,0,14,16,3,5,8,9,1,13,6,2 :1337
12,11,10,7,19,17,3,15,4,0,14,16,18,5,8,9,1,13,6,2 :1354
12,10,11,17,3,7,19,15,4,0,18,5,14,16,8,9,1,13,6,2 :1363
12,10,19,16,11,17,15,4,5,0,18,7,14,3,8,9,1,13,6,2 :1386
10,12,19,7,3,11,17,18,9,15,14,4,0,16,8,1,5,13,6,2 :1393

12,10,19,7,11,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,14,16,5,18,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,3,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,14,5,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,3,19,7,11,17,15,4,5,0,14,16,10,18,8,9,1,13,6,2 :1324
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,11,3,10,17,7,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1330
12,10,19,7,11,17,18,3,5,15,4,0,14,16,8,9,1,13,6,2 :1332
12,10,19,7,11,17,15,4,5,0,14,16,18,3,8,9,1,13,6,2 :1339
12,11,10,17,18,7,19,15,4,0,5,14,16,8,3,9,1,13,6,2 :1350
12,10,11,17,3,7,19,15,4,0,18,5,14,16,8,9,1,13,6,2 :1363
12,11,10,17,3,7,13,15,4,0,14,16,19,5,8,9,1,18,6,2 :1406

12,10,19,7,11,17,18,15,4,0,5,14,16,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,3,11,17,18,5,15,4,0,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1322
12,3,10,7,11,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,19,7,11,17,15,4,3,0,14,16,18,5,8,9,1,13,6,2 :1328
12,10,19,7,11,17,3,18,5,15,4,0,14,16,8,9,1,13,6,2 :1332
12,10,7,3,11,17,19,15,4,0,14,16,18,5,8,9,1,13,6,2 :1339
12,11,10,17,7,19,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1348
12,11,10,17,18,7,19,15,4,0,5,14,16,8,3,9,1,13,6,2 :1350
12,10,11,8,17,7,19,15,4,0,14,16,5,18,3,9,1,13,6,2 :1368
11,10,19,7,8,17,15,4,5,0,14,16,18,12,3,9,1,13,6,2 :1387
12,11,10,17,7,19,16,4,5,0,14,6,18,8,3,9,1,13,15,2 :1438

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,3,10,7,11,17,15,4,5,0,14,19,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,14,16,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,3,10,7,11,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,7,11,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,7,11,19,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1332
12,10,19,7,11,17,15,4,0,13,14,3,16,18,8,9,1,5,6,2 :1339
12,11,10,17,18,7,19,15,4,0,5,14,16,8,3,9,1,13,6,2 :1350
12,10,7,11,17,15,4,5,19,0,14,16,18,8,3,9,1,13,6,2 :1351
12,10,11,8,17,7,19,15,4,0,14,16,5,3,18,9,1,13,6,2 :1368
12,10,11,8,17,7,19,15,4,0,14,16,5,18,3,9,1,13,6,2 :1368

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,5,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,7,11,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,13,9,1,6,2 :1338
12,10,19,7,11,17,15,4,0,13,14,3,16,18,8,5,9,1,6,2 :1338
12,11,10,17,7,19,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1348
12,10,7,11,17,19,18,15,4,0,5,14,16,8,3,9,1,13,6,2 :1351
12,10,7,11,17,3,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1351
12,10,7,11,17,15,4,5,19,0,14,16,18,8,3,9,1,13,6,2 :1351
12,10,11,8,17,7,19,15,4,0,14,16,5,18,3,9,1,13,6,2 :1368

12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,19,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,3,16,18,8,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,5,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,3,16,18,8,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,14,19,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,14,16,18,8,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,7,11,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1327
12,10,7,11,19,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1332
12,10,19,7,11,17,15,4,0,13,14,3,16,18,8,5,9,1,6,2 :1338
12,11,10,17,7,19,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1348
12,10,7,11,17,19,18,15,4,0,3,5,14,16,8,9,1,13,6,2 :1351
12,10,19,7,11,17,18,15,4,6,5,3,14,16,8,9,0,13,1,2 :1369
12,10,7,11,17,15,19,4,5,0,3,14,16,18,8,13,9,1,6,2 :1382

12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,11,3,10,17,7,19,15,4,0,5,18,14,16,8,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,19,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,3,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,3,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,14,19,7,11,17,15,4,5,0,8,16,18,10,3,9,1,13,6,2 :1328
12,10,7,11,19,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1332
12,10,7,11,19,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1332
12,10,7,11,19,17,15,4,5,0,14,18,3,16,8,9,1,13,6,2 :1332
12,11,10,7,3,17,15,4,5,0,14,16,18,8,19,9,1,13,6,2 :1342
12,11,10,17,7,19,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1348
12,11,10,17,7,19,15,4,3,0,5,14,16,18,8,9,1,13,6,2 :1348
12,10,7,11,17,15,4,19,5,0,14,16,18,8,3,9,1,13,6,2 :1351
12,10,7,11,17,15,4,3,5,0,19,18,14,16,8,9,1,13,6,2 :1351
12,10,7,11,17,3,19,15,4,0,5,18,14,16,8,9,1,13,6,2 :1351

12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,19,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,7,11,3,17,15,4,5,0,19,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,3,18,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,14,19,7,11,17,15,4,5,0,8,16,18,10,3,9,1,13,6,2 :1328
12,10,7,11,19,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1332
12,11,10,17,7,19,15,4,3,0,5,14,16,18,8,9,1,13,6,2 :1348
12,10,7,11,17,15,4,5,3,0,19,18,14,16,8,9,1,13,6,2 :1351
12,10,7,11,17,15,4,19,5,0,14,16,18,8,3,9,1,13,6,2 :1351
12,10,7,11,3,17,4,2,5,0,19,18,14,16,8,9,1,13,6,15 :1410

12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,3,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,18,15,4,0,5,3,14,16,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,3,4,0,5,14,16,18,8,9,1,13,6,2 :1322
12,10,19,7,11,17,15,4,5,0,14,16,18,8,3,9,1,13,6,2 :1322
